wavelength,mean_reflectance,median_reflectance,std_reflectance,p25_reflectance,p75_reflectance,n_valid
861,0.318795746791211,0.2595937422586455,0.19914202165774175,0.1731742416472385,0.400978383734876,22
862,0.3190475722710829,0.25994397120392154,0.19917939597231984,0.17319086161908925,0.40190284009573024,22
863,0.3192259969867978,0.260214965192893,0.19934141916298947,0.1732432951955065,0.403202860781444,22
864,0.31944406728547603,0.2603465040739955,0.199586969339999,0.17324229286114098,0.4043752171406518,22
865,0.3194782320053775,0.2605547674126,0.1996947145440921,0.1732992620557915,0.40476960309237797,22
866,0.3195736054974367,0.26082468956189353,0.19981783692183416,0.1732992620557915,0.40585822673358124,22
867,0.31995047793110126,0.26186329143339,0.2001435890574589,0.1732992620557915,0.4070327825437085,22
868,0.32024090302392344,0.263092782036836,0.200101440140059,0.17364471920629448,0.4075172597064832,22
869,0.320468848201411,0.2638971864240655,0.20035852697953896,0.17367058711449324,0.40861067632806575,22
870,0.32057292203900845,0.2645263390344495,0.2004486315754069,0.1737360352050685,0.40950673753022027,22
871,0.32060691451774964,0.2651055792505935,0.20057722222620292,0.1737360352050685,0.41010759769153277,22
872,0.32071453139710787,0.265745976154265,0.2006579050581302,0.1738390375073275,0.4110026968235085,22
873,0.32094231235081383,0.2669105178315695,0.20076375766638038,0.17385950129545724,0.4123006024335105,22
874,0.3210684869866745,0.267493479911325,0.2008305506537661,0.1738980021726135,0.41317319412855374,22
875,0.3210952130635982,0.26788112323267255,0.20099347966884384,0.17406031043416476,0.41389886889518346,22
876,0.3212140404374892,0.2688751519954315,0.2010558975969213,0.17423574096022876,0.4152305410134505,22
877,0.32135190552304793,0.2695184551966025,0.20123433648532485,0.17411171943646248,0.41586914676164877,22
878,0.32139968807561464,0.2698264160078645,0.2013612686256668,0.17429474267876977,0.4163372850867715,22
879,0.3214426857752511,0.270123251257255,0.20147463729910042,0.17446331661477124,0.4172024120604817,22
880,0.32167164302442075,0.271172692823405,0.20172273818967373,0.174551054816228,0.41861085626384925,22
881,0.32175116942182425,0.2720985026074,0.20179199549713844,0.174551054816228,0.419340001907502,22
882,0.32179649940368954,0.272387147865295,0.20196630204786906,0.1746077970883135,0.42009457093893876,22
883,0.32178261737008984,0.272486340652068,0.20209562771036438,0.17448369561669325,0.42098530728301475,22
884,0.32202857035152005,0.273523231191408,0.20216389639031737,0.17485847669132576,0.421995382013778,22
885,0.3219269167150025,0.2737883999884625,0.2022842028032705,0.17488735151533102,0.422573930177736,22
886,0.3219973464672315,0.2743228432932515,0.20241022981336476,0.1748881077376175,0.4234358724480227,22
887,0.32213824779481537,0.274834618223198,0.2025034009158128,0.17506997242691602,0.42446856376081377,22
888,0.32221346530320644,0.2751473309707465,0.2028205872387165,0.1751716522091975,0.4244916827811708,22
889,0.3223390942148483,0.2751473309707465,0.2030405751590761,0.1751607007690375,0.425195734646169,22
890,0.32236677644899886,0.2751473309707465,0.2029803069821398,0.17526833567425626,0.42614233049838446,22
891,0.32231080442710297,0.274585116947913,0.20303973979571296,0.175125536424239,0.4268697195206782,22
892,0.32194536382518546,0.27484312943142597,0.20272086838691727,0.174753411950999,0.42683032931973125,22
893,0.3217011328715173,0.27458529510560603,0.20263507345484214,0.17453880503618274,0.4273600595742995,22
894,0.32123541411609535,0.2735325263007815,0.20255172605669375,0.1742212678308565,0.4275671946242675,22
895,0.32056910906053987,0.2716146329884115,0.20261162493746726,0.17427177211967448,0.428211477821624,22
896,0.31995910855959087,0.2705774463340705,0.20209774530022226,0.17438181358289973,0.428443030762327,22
897,0.31954559144526595,0.2701219656808595,0.20157344591399542,0.17403510231271174,0.4303929830611192,22
898,0.31962358756238657,0.270172651401111,0.2015774794832906,0.17398306652573325,0.43089297222405976,22
899,0.31951495440132693,0.270172651401111,0.20166644279923004,0.17379730297820623,0.43137023709347627,22
900,0.31952935298719704,0.27068303114214,0.20150187665258334,0.17408487863213373,0.4325140264557953,22
901,0.3195992040442373,0.2712661587161595,0.20194153781563334,0.17403821813159526,0.43338363641368627,22
902,0.3195361888352472,0.2713798796931155,0.20241497513772674,0.17373527830478575,0.433769726541752,22
903,0.3195904989697405,0.2720320470434495,0.20241842138866534,0.17396853285271702,0.4346828117092235,22
904,0.3197894727185698,0.27241653311172154,0.20253074055309894,0.17426334049129,0.43548318709343947,22
905,0.31979287073203966,0.27241653311172154,0.20260342229361014,0.174330790079882,0.4360919739632545,22
906,0.3198850557435804,0.27248253629657704,0.20242810434067465,0.175045074925186,0.4362050722160492,22
907,0.3197982652447222,0.27200413440365445,0.2023085025191351,0.17514492927350525,0.43650268231317074,22
908,0.3197470042940937,0.272010857180995,0.20219218221969082,0.1750469468439505,0.4374361028773762,22
909,0.31946175046646225,0.27225654211095196,0.20209146883383688,0.174665299623782,0.43764943421548497,22
910,0.3191992281746281,0.27225654211095196,0.20170451471219183,0.174322381127161,0.4380358476166385,22
911,0.3191380767474607,0.27225654211095196,0.20187141573781142,0.17432917255310626,0.4388629932143623,22
912,0.3189236860291837,0.27250733012063855,0.20188608697617452,0.17407973028216173,0.4389476739333305,22
913,0.31864468861835893,0.271804538674469,0.20185839604462796,0.17391702559447425,0.4402063575790738,22
914,0.31879622539516633,0.2718442393240465,0.20244666491663554,0.17421432624956049,0.4409342147599805,22
915,0.31890813800745416,0.2722238624084775,0.20265339851108724,0.17407572508077726,0.4426741732034938,22
916,0.31921049642015215,0.272581604213777,0.2025698292852184,0.17422444227740275,0.44361531619544176,22
917,0.3192379117338397,0.2740909491849045,0.20237323841497992,0.17427735668548525,0.44423341220401175,22
918,0.3197564982347707,0.274848285800638,0.20275350039439927,0.17427735668548525,0.444418911948509,22
919,0.3201540758659785,0.275171217126842,0.2031808577553234,0.1741020771777715,0.44670703712280724,22
920,0.32002507182369594,0.2757363449374125,0.20361064384059255,0.17407317505452252,0.4469057324124185,22
921,0.32025978020139384,0.2757363449374125,0.20416039323097437,0.17407317505452252,0.4479217187711795,22
922,0.32020305481212813,0.2757253517850425,0.20425693276867088,0.17372631078662176,0.4482357034728415,22
923,0.319842428744127,0.274887991487034,0.20447374710609834,0.17360760685628526,0.44881850460323974,22
924,0.3194551656057596,0.274887991487034,0.20393403555412254,0.17359648761810126,0.4501615938152345,22
925,0.31916243442582204,0.2743654848256545,0.20374137190440988,0.17341911561147125,0.449292731204126,22
926,0.3186475938340249,0.27467089550444945,0.20272978420896764,0.17335051552145275,0.44971703505629623,22
927,0.3181270677602486,0.27429363945743246,0.2023808487000165,0.1726086420552565,0.44671723693550397,22
928,0.31663711904747327,0.272244530043242,0.20204656431659926,0.171985899559036,0.4440369659363503,22
929,0.3151081437910755,0.2708813513016855,0.2006528321336049,0.17162384545516976,0.44030568602414627,22
930,0.31326590119873504,0.2708813513016855,0.20073018782571767,0.1705710465461615,0.440225372306475,22
931,0.3112970512717786,0.2691508789208335,0.1995599232373199,0.16954678195637074,0.43475690692567376,22
932,0.3101403181538082,0.2691508789208335,0.19860583340597276,0.17008220108277125,0.4334117804809345,22
933,0.3085428691143539,0.2691508789208335,0.19615710452660076,0.17052817587359925,0.43027131626693277,22
934,0.3068584594864903,0.26556294533173797,0.19604318215023717,0.168854008456122,0.42760901706335697,22
935,0.3058665290710805,0.26556294533173797,0.19644634992894425,0.168854008456122,0.4254717075850875,22
936,0.3042723065417784,0.2679124915330555,0.19465207055215722,0.166297474315555,0.42576951715019273,22
937,0.30305526998524335,0.270174160370903,0.1956090055205425,0.16624115551101926,0.42610606194400724,22
938,0.3038968342358888,0.2735335769135545,0.19559161990496204,0.16637963645714227,0.424879483991213,22
939,0.30483413178863294,0.27593131476892396,0.19507775609999453,0.16571475495974824,0.42455232068740373,22
940,0.3053976857799785,0.2776708225356085,0.19493758683914433,0.1639810176359165,0.4244275941314105,22
941,0.3064947608024217,0.27527308468023903,0.19645193971446126,0.163799757410557,0.4244275941314105,22
942,0.30697426856658744,0.2750669285360745,0.19659603689888405,0.1622474598127025,0.41929004397554426,22
943,0.30633602155594647,0.27260952694143403,0.1957375107831479,0.16207001800186474,0.41830236769053875,22
944,0.3036141804486971,0.27260952694143403,0.19314745261826688,0.16113317497562,0.41973431128087274,22
945,0.3048957941792675,0.2740854375087265,0.19269578034059165,0.16237396372754298,0.4198530841859663,22
946,0.3043878248915083,0.2719713352710935,0.19289210130682613,0.16182140813413476,0.419466775864649,22
947,0.3027940357616509,0.274372628847283,0.19194787058682056,0.16136382403910526,0.4076530031761635,22
948,0.3029695763689122,0.27931032401830547,0.19213571643199817,0.16164082396367577,0.41702407972140976,22
949,0.3033300760502098,0.276149542429793,0.19140749867315637,0.1637017532908755,0.41550219385648046,22
950,0.3026175251454501,0.2759135724794825,0.19243101383521133,0.16293217018464376,0.41550219385648046,22
951,0.3038992824904498,0.2759474467211375,0.1920927367692863,0.16694813212124276,0.41933379456477776,22
952,0.30444686467895893,0.2743714062763535,0.19145193352381812,0.1680425668906845,0.41959613537252377,22
953,0.30463313425090005,0.2743714062763535,0.1917495339830254,0.1648429235985385,0.420369959578856,22
954,0.30746301876513304,0.276413114040847,0.1940438176257116,0.1648429235985385,0.424095807095699,22
955,0.31026048264251244,0.28019265519498904,0.1957525244285909,0.1648429235985385,0.42408821699946847,22
956,0.3134873538630037,0.28194732629623653,0.1999897403059787,0.1648429235985385,0.42385420775039423,22
957,0.31332105376904534,0.2835577006257375,0.1978117948141055,0.16524876859116325,0.42408821699946847,22
958,0.31362730948347023,0.2841089716067715,0.19822611763373127,0.17006631820593401,0.42412631223448927,22
959,0.31170647796845574,0.28060210124291896,0.19678107430663355,0.17014331466830876,0.42359412856437023,22
960,0.31141248095273627,0.280677185587416,0.19586112740094028,0.17017540517881802,0.42585407063568775,22
961,0.3112040929955348,0.28049478696715,0.19607037568814303,0.17315625168286974,0.42592244981302174,22
962,0.31163914907776474,0.280569871311647,0.19675914145195447,0.17315625168286974,0.42693894448365877,22
963,0.3139209779878589,0.2816877420181725,0.19770784456314794,0.173188342193379,0.43078075714307523,22
964,0.31549607344341485,0.287054399760775,0.19795870717768083,0.17249409527829823,0.4318193549354495,22
965,0.316357468632922,0.288571848876655,0.19897777114200102,0.17197340755031376,0.43254636159916726,22
966,0.31758171311739275,0.2907214254840915,0.20050202163995154,0.1708219004907035,0.4370096824451625,22
967,0.31736696668256115,0.2930123376488235,0.1993220598214749,0.16806099442323924,0.43865007610238826,22
968,0.3177526716882715,0.293711455827967,0.20044190046753232,0.168086783622567,0.43905107348420824,22
969,0.3182274477313419,0.2944925937187725,0.20222534033825726,0.16807679301999526,0.43865007610238826,22
970,0.3179866398223922,0.2956552990069085,0.20069717403956727,0.16875429338619752,0.4392064552790595,22
971,0.3181300501822782,0.2956552990069085,0.2005721332792556,0.17029651936711776,0.4412852322932025,22
972,0.31845475618936103,0.2966257273910525,0.2010069492586245,0.17154929068267474,0.4416482328949215,22
973,0.31894828860837254,0.29670932075721745,0.2030481218912485,0.171530123277796,0.4416482328949215,22
974,0.3190674791479586,0.296796476395058,0.20281600154188842,0.17145480914083724,0.44157319820436497,22
975,0.31951611098370697,0.29834385010718645,0.2029450640656988,0.17008731759753676,0.44242563463164525,22
976,0.31983289009723986,0.29839625863150054,0.20311895788707773,0.1686832007274075,0.4427886352333642,22
977,0.3199160020390229,0.29896492718831746,0.20372598580152096,0.1679570565298725,0.442952461001175,22
978,0.319077700137325,0.29896492718831746,0.2022213328440237,0.16789967448462825,0.443217346607913,22
979,0.3187822741637346,0.30013598207002,0.2021970529851141,0.1683260748720805,0.4447170571072035,22
980,0.31987046263763214,0.3019102860639725,0.20289095802085005,0.16928048192438025,0.44641117566807975,22
981,0.3210605151787045,0.3035092495692425,0.20392297333903664,0.1699509432988275,0.44760421140239975,22
982,0.32212640462137093,0.30426084443428847,0.20400742236387645,0.17178615623736976,0.44789799175247225,22
983,0.3228767552722131,0.3039814120014685,0.20447881755364888,0.17232315035861626,0.4486438620832145,22
984,0.32382089415497517,0.30449610979784847,0.20433046911005634,0.172819186543296,0.44949636516660196,22
985,0.32455760851132204,0.307161675833852,0.2044460751101111,0.172819186543296,0.4500665242591032,22
986,0.3253323257468998,0.30992462543042,0.20534103520544555,0.17298288870457126,0.452835619620693,22
987,0.3259021141147511,0.3110571451561285,0.20566582281411738,0.17298288870457126,0.45400119081386625,22
988,0.3256979453720216,0.31128214217568195,0.20630497306834142,0.17290676332779975,0.45400119081386625,22
989,0.3251463541689945,0.310840971884987,0.2067764133829793,0.17131351779106774,0.45371150406897526,22
990,0.32486619385605414,0.310840971884987,0.2070401557772872,0.17081825626258473,0.4542143397860895,22
991,0.32519951772643246,0.310840971884987,0.20726607566821434,0.17081825626258473,0.4542143397860895,22
992,0.32528371818665286,0.3110067673862865,0.20693326007549157,0.1708986926199065,0.45453710982537254,22
993,0.3258979326590617,0.31211516304402354,0.2066640075575923,0.17129814264641824,0.45603744997065526,22
994,0.32656733950723543,0.31355923723638646,0.20600364615742112,0.172130894903779,0.4570520001809427,22
995,0.3274104690828159,0.314020120289978,0.20705141738990515,0.17347792685265576,0.4570520001809427,22
996,0.327655929458104,0.315320561545337,0.2071902419096846,0.1736071137772845,0.45718022014043375,22
997,0.3280953797863843,0.314980228666771,0.20814153688250112,0.1733888432844405,0.4571247103855827,22
998,0.3276170537894443,0.314166265838123,0.20848671727316684,0.1733888432844405,0.4571247103855827,22
999,0.3281330643107543,0.31407163309250496,0.20901037359864416,0.1736071137772845,0.457186503932302,22
1000,0.3285481630075196,0.313441927276581,0.20935138844129153,0.17377570427516548,0.458587847221983,22
1001,0.33485320749733405,0.314153117280342,0.21701665328883885,0.17862568326982575,0.47177799479979027,22
1002,0.3349558042477691,0.31436829324828097,0.21669520765296274,0.17953785010943774,0.47247484663635675,22
1003,0.33622368071478625,0.31436829324828097,0.2168008266483945,0.18270154341508776,0.4749227242372295,22
1004,0.3363738016182483,0.31536871401262745,0.2159405033945168,0.18435809946308274,0.475665461223243,22
1005,0.33619831264450345,0.3168691930187175,0.21508110808732311,0.18435809946308274,0.47600700088924924,22
1006,0.3364836991027721,0.3179468637689885,0.21527219509404708,0.18435809946308274,0.47637348991987377,22
1007,0.3370179344229225,0.32240220685050747,0.21550909079937583,0.1833387009665845,0.4761616824836292,22
1008,0.33689821906570777,0.323538463461707,0.21547736061014403,0.1825848608136115,0.4761616824836292,22
1009,0.33668235941316654,0.32380220751203004,0.21512216042865911,0.1825848608136115,0.4761616824836292,22
1010,0.3367604160062769,0.3239007015430335,0.21510178229996943,0.1825848608136115,0.47703084293391174,22
1011,0.3372376942537685,0.32308304947773203,0.21522747816425036,0.1829012929430435,0.478663584011296,22
1012,0.3379909840845612,0.3216784394479295,0.21548045563495993,0.1829012929430435,0.47913337599436145,22
1013,0.33841645335027315,0.321496598996665,0.2165022706493403,0.1829012929430435,0.47956403577273976,22
1014,0.3390243413329288,0.32112325634748196,0.21793580401828408,0.18219983197739975,0.4801880469977745,22
1015,0.3391075202103896,0.320598285087775,0.2188452132703913,0.182058154700693,0.4803695472159695,22
1016,0.33896783349444404,0.320598285087775,0.21907204692841814,0.18197071527389674,0.48148532304444425,22
1017,0.3388094174125721,0.320914676471747,0.21922920653076247,0.182132358357336,0.4815342620462397,22
1018,0.3385583687622273,0.322665808685901,0.21865835809829964,0.1832120608021765,0.48139335200915423,22
1019,0.33814469823012183,0.3228986193067135,0.21783221671547487,0.183271269374923,0.4811670436482122,22
1020,0.33740265358851174,0.3228986193067135,0.2161466703090878,0.183452836530774,0.48100436643597055,22
1021,0.33707610753148204,0.32212424979218046,0.2153846277234544,0.18456845991760426,0.48085552380001073,22
1022,0.33762432074398885,0.32008573848336896,0.21533435154703612,0.18856428484919324,0.48203346606375697,22
1023,0.3378939553679322,0.31961911532183696,0.2155409050767564,0.188545420552244,0.4831837980467845,22
1024,0.338414668570222,0.31961911532183696,0.21592014127940193,0.188565639624045,0.48445940815838495,22
1025,0.33960438039400814,0.3200690566645915,0.2177549769632811,0.18819288127415076,0.485665258815834,22
1026,0.3409253850502503,0.322277609892278,0.22031853376670943,0.18569881840182573,0.486013907440764,22
1027,0.34129792967388123,0.32255337949270846,0.22101401590332068,0.18571450286115498,0.486013907440764,22
1028,0.3413043052894846,0.323068895051258,0.22101486889838837,0.18569881840182573,0.4859655448335563,22
1029,0.3412287010301666,0.323957975936972,0.22041678532738837,0.18641264367406202,0.48547783166061353,22
1030,0.3397900398430107,0.32443040978363,0.21764928333878525,0.18661372412594252,0.48531446774821274,22
1031,0.33892025710562496,0.32502362009638097,0.2159092370076066,0.186556102134105,0.4849587343584442,22
1032,0.3388380654065021,0.3243690071162695,0.21569870693222493,0.186556102134105,0.4849092975685207,22
1033,0.3383795788121271,0.323663490621262,0.21572544782787645,0.18406999108457475,0.4845433771901325,22
1034,0.3385139405359094,0.3232004702208065,0.21611364872969943,0.182898733296031,0.48444066304925026,22
1035,0.3398855579820324,0.3222079094741755,0.21847907713213663,0.182060105194242,0.48425645982992704,22
1036,0.3401011570473285,0.32226296018636247,0.21894484544002038,0.18127527351917624,0.4841739430358273,22
1037,0.34020007472011116,0.32234336024467747,0.21904902310356436,0.18127527351917624,0.4841739430358273,22
1038,0.3404272574319335,0.3223370491728095,0.21914056203146243,0.1812602566592565,0.4841739430358273,22
1039,0.34062985385418537,0.322022753533637,0.21929580061671883,0.18114160950104324,0.485725061604888,22
1040,0.3407048652662485,0.321063821080245,0.21887414128986213,0.18114160950104324,0.48650739694369,22
1041,0.3407523923423122,0.3196154377783875,0.2186064396089626,0.18114160950104324,0.48650739694369,22
1042,0.3410405777340105,0.319164178135676,0.2185473150304302,0.1812595403577945,0.4866546318937107,22
1043,0.3407809975585022,0.319164178135676,0.21853348763458627,0.1798256404733765,0.4873786138903432,22
1044,0.34065311927804703,0.3193571992146495,0.21878817620171961,0.1792530645017345,0.48748158404834124,22
1045,0.3407890536212551,0.3207353641091645,0.2190654080584335,0.1792530645017345,0.48939749134115146,22
1046,0.34077185263355864,0.3214603882514055,0.21841310946903897,0.17933317470371074,0.49173551768829976,22
1047,0.34141705971271924,0.3226520865409175,0.21864507718206758,0.18080381250547625,0.491896685240803,22
1048,0.34196144269088896,0.32399141244319296,0.21909604176407968,0.18112750190983923,0.491896685240803,22
1049,0.3426214747472625,0.32441749743244697,0.21986334767521118,0.182239225897083,0.49186969391348223,22
1050,0.34403265163170643,0.324615873063403,0.22199131200336253,0.18425184374595624,0.49159901215413726,22
1051,0.34412479453947253,0.32502188694643597,0.22184537640865923,0.18413214131927574,0.49062687861022547,22
1052,0.3440867915051037,0.3249611806389965,0.2217954669643228,0.18411825315652475,0.4898555387898403,22
1053,0.34383286243500893,0.3259666945593105,0.2209981242923784,0.1834144778893115,0.4894217476490742,22
1054,0.34353559010421375,0.326563789941937,0.2202860583523738,0.182353828110763,0.488819576518829,22
1055,0.3431965761013273,0.326563789941937,0.21999377700823933,0.18162015578193003,0.4884397662900315,22
1056,0.34288138757552816,0.3270014276178515,0.21978019000761573,0.18156810929762401,0.48780257380084824,22
1057,0.34303959723256694,0.326635578784646,0.2195817288763335,0.1815772644115915,0.4876957147998745,22
1058,0.34286315391160843,0.326270381199978,0.219340271390665,0.18174856169186626,0.48549296999441727,22
1059,0.3429677606130861,0.3258392971023495,0.2192007314437426,0.18181193504307674,0.486004468135171,22
1060,0.34318446951547626,0.325929476259575,0.21867735574128597,0.18306388626695275,0.4864909838164715,22
1061,0.3431277388785412,0.325797928501559,0.217750213537661,0.18338796373454874,0.487544661426411,22
1062,0.34312750757011706,0.325622159204044,0.2169144133630312,0.18392038612429226,0.49004728437508877,22
1063,0.34306025972667836,0.32536165902493797,0.21681102404942365,0.18392038612429226,0.4903070121599685,22
1064,0.3429775052809336,0.325187555221343,0.21670770459902333,0.1840524948177595,0.49016454669776627,22
1065,0.34288641532428565,0.325122586469211,0.21689125870321188,0.18450646978477475,0.4884586652425493,22
1066,0.34321004446869674,0.3247916757608045,0.21768632502766835,0.184285728416599,0.488549108757303,22
1067,0.3432942486484944,0.3244966981571265,0.21789366401478746,0.18435292219133875,0.488549108757303,22
1068,0.34330320323558094,0.322790933594465,0.2184676836590382,0.183378824305133,0.48875213611795426,22
1069,0.34351017261154976,0.321967603318863,0.21901870560388215,0.1811963351231895,0.48999905945195427,22
1070,0.3437586228648936,0.3222716234991465,0.21920079737847323,0.18089473422087973,0.4907589698328183,22
1071,0.34435966850848554,0.3223079021891085,0.21979366359954544,0.18089473422087973,0.491451711427711,22
1072,0.3447294926172782,0.32265758533534,0.22044228318572887,0.18050164090469975,0.49149479068470103,22
1073,0.34526732911306945,0.323483462552897,0.2206794904945092,0.18102343564801399,0.4916573247436212,22
1074,0.34560756262672815,0.323334186845886,0.2208166115102214,0.1819926172732495,0.49178009833837544,22
1075,0.3454551611852585,0.3228707950841935,0.22074071193409628,0.18197610234041625,0.4917940103469295,22
1076,0.34558736993091005,0.3218339109524405,0.22081311601416004,0.18356565781480674,0.4921642433323585,22
1077,0.34531189186762146,0.320498993072154,0.2206361408677439,0.184353984398693,0.4923363280798517,22
1078,0.34473020148837197,0.31947909414367903,0.21999585395568405,0.185018860451105,0.49377203137194625,22
1079,0.34439225718325334,0.31947540135004804,0.21964284830968406,0.185018860451105,0.49389517326531523,22
1080,0.3441965768122718,0.3205957999293615,0.21906978941215272,0.185360738345238,0.494398425694551,22
1081,0.3438606688247772,0.3207354695854795,0.2187213110258602,0.18494909016239675,0.49402057777193525,22
1082,0.3437416692658424,0.32097335601409804,0.2182886348361451,0.18406792599744076,0.49348566393545595,22
1083,0.34313003816991167,0.321203792022945,0.21665458680849198,0.1834934882119345,0.49348566393545595,22
1084,0.34317586491440183,0.321345086929742,0.216279311460051,0.18367832133235126,0.49257753956336625,22
1085,0.34324083995153676,0.32146457992779853,0.2163742395485203,0.18369084152306625,0.49245135191193773,22
1086,0.343868835397248,0.3227291610564605,0.2160927599727437,0.1849942688845935,0.49286236594225247,22
1087,0.344094137958619,0.3227291610564605,0.21633062615228352,0.18514368065721298,0.49286236594225247,22
1088,0.3444477745995615,0.3230115134759965,0.21695634347447287,0.18500545923422473,0.49286236594225247,22
1089,0.3446459138622143,0.3222724025533485,0.21742861812135483,0.18492422513774348,0.492922094111729,22
1090,0.34426162420637485,0.3207374909698175,0.2176308940784855,0.18478283493026273,0.49171509429307025,22
1091,0.3439670143094051,0.3212089343647285,0.21806454672996864,0.18399601989033124,0.49156248871605196,22
1092,0.3440974987597587,0.3207374909698175,0.21831484941793775,0.183971495150255,0.49134304236708054,22
1093,0.3442028208572163,0.321490619148065,0.21860239807815252,0.183971495150255,0.491252828171485,22
1094,0.34527860940955263,0.3218538092628565,0.22104149899753267,0.18435778493756474,0.491248637293754,22
1095,0.3455990205021347,0.3209516821524905,0.22199466006328328,0.1841813102768055,0.4909549159801195,22
1096,0.34547437290507566,0.318836602751839,0.22245771256874866,0.18411592408026,0.48866531281961245,22
1097,0.34536729764204843,0.317616251853173,0.22270107114249715,0.18288881163105325,0.4887702062776047,22
1098,0.34478805187940775,0.3152950151246805,0.222227181372506,0.18288881163105325,0.4887702062776047,22
1099,0.34395555867448446,0.31333702032717103,0.22089750909189615,0.18288881163105325,0.48910859276183977,22
1100,0.34344693814095284,0.3108702782511485,0.21911937808276205,0.18383320195739974,0.4890343759844983,22
1101,0.34235940370858037,0.30760227922224703,0.21706415809766094,0.18498133230103725,0.48897346667816527,22
1102,0.341871557566841,0.30618530326042404,0.21674045924168767,0.18498133230103725,0.48716027871638123,22
1103,0.341408544059238,0.3051258248479495,0.21641156028401026,0.18498133230103725,0.48607590028494546,22
1104,0.34126844192850986,0.3035689973647955,0.21779680246652633,0.18489494678261026,0.485485979632884,22
1105,0.341873631429146,0.3020264956734005,0.2216773347289088,0.1848803545299225,0.487263649316013,22
1106,0.341706896695954,0.3015742706960655,0.2222039639880661,0.18470994787392675,0.4898741602399395,22
1107,0.3419317380107429,0.30219632089343396,0.2221901893040723,0.18368195373745225,0.491336687353765,22
1108,0.3433154613040411,0.302312336325067,0.2228124907988791,0.18306098607548477,0.49352529300678727,22
1109,0.34389701577109144,0.30331536205658,0.22169681570045527,0.18244051494350727,0.49390883935207697,22
1110,0.3434706848945284,0.3048354552046715,0.21986686180926496,0.18145829188156426,0.49208581438293975,22
1111,0.34204425016691414,0.30584552303387447,0.21628403829268994,0.18048669229487874,0.48688605250431993,22
1112,0.3412187070926956,0.30597574900830804,0.2140644763372628,0.1794799944921795,0.4828769508789623,22
1113,0.3391850463813262,0.306653162662637,0.21258999631778028,0.17863671440528175,0.47841680047572777,22
1114,0.33778839236132446,0.3052832535076875,0.21144018012805096,0.17916523234866075,0.47880411253821525,22
1115,0.33526183510147406,0.30187753084276303,0.208918932278348,0.18093697798904926,0.47943286142406,22
1116,0.33440244081225007,0.29889227128938345,0.20713266731208696,0.182174868051782,0.48311034145334397,22
1117,0.33151338150356,0.293922989494129,0.20493747368822632,0.186439222710965,0.48394769735808674,22
1118,0.32623595117585613,0.2925036192032925,0.20278637852135165,0.196330074347901,0.483998815092738,22
1119,0.33726093997379525,0.307216580302099,0.1908373446453614,0.199651139893196,0.437580658418208,21
1120,0.33445738195556185,0.312032667992191,0.18852683505304227,0.199651139893196,0.441322322196418,21
1121,0.3325086874430909,0.312032667992191,0.1931604759389934,0.199651139893196,0.433858957868447,21
1122,0.33111561725827043,0.312032667992191,0.1946462134244389,0.174035218544038,0.417729988779421,21
1123,0.3268041291116043,0.309665673924285,0.18801034668519973,0.171359978103035,0.393762422751075,21
1124,0.3233663176399646,0.306581480838316,0.1852826479564865,0.17399404522624,0.387433811122334,21
1125,0.32309230722636995,0.310403289499159,0.18432617162916243,0.200459953010875,0.388503924306846,21
1126,0.3317062717127421,0.327085830669049,0.19041649877151923,0.200459953010875,0.404952124264606,21
1127,0.33543613873422434,0.327912272314463,0.19319940430127028,0.18886118459114,0.413785759479855,21
1128,0.35936413917223475,0.345227970465783,0.22497452715608926,0.200604513604493,0.426128049471187,21
1129,0.3668790004310144,0.341419965473687,0.2509337499196898,0.191487157130469,0.443076349362667,21
1130,0.35857356666757856,0.340924301004877,0.26017629984091833,0.153922074739245,0.443076349362667,21
1131,0.34510126706825084,0.332111982731391,0.26229764277016576,0.153922074739245,0.441956805675125,21
1132,0.33370570839255065,0.332111982731391,0.2512377915307021,0.15427759183548,0.419323943612997,21
1133,0.3185446359860133,0.274481973036878,0.21300433785213052,0.155006829571707,0.389153179381514,21
1134,0.31966781581014353,0.288732092428005,0.18886085653017226,0.172907158494336,0.41303405453558,21
1135,0.3271120162176445,0.326098419043887,0.18144914044366495,0.207417589110785,0.439646034876438,21
1136,0.3331766960988284,0.326098419043887,0.18055469612438171,0.225435450932944,0.439122702206515,21
1137,0.33925188616385005,0.326098419043887,0.1840536669970279,0.225435450932944,0.443771134146474,21
1138,0.34255394501839487,0.320952405276908,0.18687049619588342,0.207228108028019,0.439386116001089,21
1139,0.3449953473579089,0.313954952720117,0.18787497986985582,0.207125140844808,0.459927018901843,21
1140,0.34877887429613025,0.313954952720117,0.19080562507531218,0.204989750307574,0.477499278144157,21
1141,0.34748247611048083,0.313954952720117,0.1882507541087438,0.204989750307574,0.469344397928951,21
1142,0.34706621069700544,0.313954952720117,0.18810420632797153,0.204989750307574,0.458212670131646,21
1143,0.3479897721161456,0.32351230315579,0.18603034789000572,0.213356793334497,0.4443740921764,21
1144,0.3473632847529914,0.32351230315579,0.184938319974009,0.215237411713603,0.4443740921764,21
1145,0.3449775710910486,0.32351230315579,0.18643296029291942,0.196836633099779,0.439244937644455,21
1146,0.3459403374841387,0.322984334547244,0.18749686478929223,0.196836633099779,0.433851298985576,21
1147,0.34475539396188887,0.294974452976968,0.19137213834418307,0.196836633099779,0.433851298985576,21
